Year,Value,Month,City
2018,454.4,09,Dallas-FortWorth-Arlington
2018,456.6,10,Dallas-FortWorth-Arlington
2018,457.7,11,Dallas-FortWorth-Arlington
2018,459.7,12,Dallas-FortWorth-Arlington
2019,453.6,01,Dallas-FortWorth-Arlington
2019,458.6,02,Dallas-FortWorth-Arlington
2019,459.1,03,Dallas-FortWorth-Arlington
2019,460.6,04,Dallas-FortWorth-Arlington
2019,462.9,05,Dallas-FortWorth-Arlington
2019,460.5,06,Dallas-FortWorth-Arlington
2019,459.6,07,Dallas-FortWorth-Arlington
2019,464.5,08,Dallas-FortWorth-Arlington
2019,465.3,09,Dallas-FortWorth-Arlington
2019,468.5,10,Dallas-FortWorth-Arlington
2019,470.0,11,Dallas-FortWorth-Arlington
2019,470.0,12,Dallas-FortWorth-Arlington
2020,466.3,01,Dallas-FortWorth-Arlington
2020,470.6,02,Dallas-FortWorth-Arlington
2020,468.8,03,Dallas-FortWorth-Arlington
2020,413.6,04,Dallas-FortWorth-Arlington
2020,429.9,05,Dallas-FortWorth-Arlington
2020,436.3,06,Dallas-FortWorth-Arlington
2020,437.5,07,Dallas-FortWorth-Arlington
2020,441.8,08,Dallas-FortWorth-Arlington
2020,444.3,09,Dallas-FortWorth-Arlington
2020,452.0,10,Dallas-FortWorth-Arlington
2020,454.0,11,Dallas-FortWorth-Arlington
2020,455.5,12,Dallas-FortWorth-Arlington
2021,450.9,01,Dallas-FortWorth-Arlington
2021,451.3,02,Dallas-FortWorth-Arlington
2021,453.6,03,Dallas-FortWorth-Arlington
2021,458.2,04,Dallas-FortWorth-Arlington
2021,458.3,05,Dallas-FortWorth-Arlington
2021,457.4,06,Dallas-FortWorth-Arlington
2021,459.3,07,Dallas-FortWorth-Arlington
2021,460.9,08,Dallas-FortWorth-Arlington
2021,458.3,09,Dallas-FortWorth-Arlington
2021,466.7,10,Dallas-FortWorth-Arlington
2021,471.3,11,Dallas-FortWorth-Arlington
2021,470.8,12,Dallas-FortWorth-Arlington
2022,465.4,01,Dallas-FortWorth-Arlington
1990,107.1,01,Dallas-Plano-Irving
1990,109.5,02,Dallas-Plano-Irving
1990,109.9,03,Dallas-Plano-Irving
1990,110.2,04,Dallas-Plano-Irving
1990,111.1,05,Dallas-Plano-Irving
1990,111.3,06,Dallas-Plano-Irving
1990,113.3,07,Dallas-Plano-Irving
1990,115.0,08,Dallas-Plano-Irving
1990,115.0,09,Dallas-Plano-Irving
1990,115.6,10,Dallas-Plano-Irving
1990,116.4,11,Dallas-Plano-Irving
1990,116.6,12,Dallas-Plano-Irving
1991,112.6,01,Dallas-Plano-Irving
1991,114.7,02,Dallas-Plano-Irving
1991,115.7,03,Dallas-Plano-Irving
1991,116.7,04,Dallas-Plano-Irving
1991,117.0,05,Dallas-Plano-Irving
1991,116.8,06,Dallas-Plano-Irving
1991,119.2,07,Dallas-Plano-Irving
1991,120.1,08,Dallas-Plano-Irving
1991,120.6,09,Dallas-Plano-Irving
1991,121.6,10,Dallas-Plano-Irving
1991,122.0,11,Dallas-Plano-Irving
1991,122.6,12,Dallas-Plano-Irving
1992,120.9,01,Dallas-Plano-Irving
1992,123.0,02,Dallas-Plano-Irving
1992,123.2,03,Dallas-Plano-Irving
1992,123.3,04,Dallas-Plano-Irving
1992,123.4,05,Dallas-Plano-Irving
1992,123.2,06,Dallas-Plano-Irving
1992,124.6,07,Dallas-Plano-Irving
1992,126.5,08,Dallas-Plano-Irving
1992,127.2,09,Dallas-Plano-Irving
1992,128.7,10,Dallas-Plano-Irving
1992,128.3,11,Dallas-Plano-Irving
1992,128.8,12,Dallas-Plano-Irving
1993,126.0,01,Dallas-Plano-Irving
1993,127.5,02,Dallas-Plano-Irving
1993,128.2,03,Dallas-Plano-Irving
1993,127.0,04,Dallas-Plano-Irving
1993,127.4,05,Dallas-Plano-Irving
1993,127.5,06,Dallas-Plano-Irving
1993,128.8,07,Dallas-Plano-Irving
1993,129.5,08,Dallas-Plano-Irving
1993,130.7,09,Dallas-Plano-Irving
1993,131.1,10,Dallas-Plano-Irving
1993,131.4,11,Dallas-Plano-Irving
1993,132.0,12,Dallas-Plano-Irving
1994,129.0,01,Dallas-Plano-Irving
1994,130.4,02,Dallas-Plano-Irving
1994,130.8,03,Dallas-Plano-Irving
1994,132.4,04,Dallas-Plano-Irving
1994,132.7,05,Dallas-Plano-Irving
1994,133.2,06,Dallas-Plano-Irving
1994,134.4,07,Dallas-Plano-Irving
1994,135.0,08,Dallas-Plano-Irving
1994,136.0,09,Dallas-Plano-Irving
1994,137.0,10,Dallas-Plano-Irving
1994,137.8,11,Dallas-Plano-Irving
1994,138.3,12,Dallas-Plano-Irving
1995,135.3,01,Dallas-Plano-Irving
1995,137.1,02,Dallas-Plano-Irving
1995,138.1,03,Dallas-Plano-Irving
1995,139.9,04,Dallas-Plano-Irving
1995,140.6,05,Dallas-Plano-Irving
1995,141.0,06,Dallas-Plano-Irving
1995,141.5,07,Dallas-Plano-Irving
1995,143.0,08,Dallas-Plano-Irving
1995,144.4,09,Dallas-Plano-Irving
1995,145.7,10,Dallas-Plano-Irving
1995,146.6,11,Dallas-Plano-Irving
1995,147.2,12,Dallas-Plano-Irving
1996,144.3,01,Dallas-Plano-Irving
1996,145.7,02,Dallas-Plano-Irving
1996,147.0,03,Dallas-Plano-Irving
1996,146.4,04,Dallas-Plano-Irving
1996,147.5,05,Dallas-Plano-Irving
1996,147.2,06,Dallas-Plano-Irving
1996,146.6,07,Dallas-Plano-Irving
1996,148.0,08,Dallas-Plano-Irving
1996,149.3,09,Dallas-Plano-Irving
1996,151.0,10,Dallas-Plano-Irving
1996,152.0,11,Dallas-Plano-Irving
1996,152.5,12,Dallas-Plano-Irving
1997,151.3,01,Dallas-Plano-Irving
1997,153.5,02,Dallas-Plano-Irving
1997,154.8,03,Dallas-Plano-Irving
1997,154.5,04,Dallas-Plano-Irving
1997,156.4,05,Dallas-Plano-Irving
1997,156.4,06,Dallas-Plano-Irving
1997,157.5,07,Dallas-Plano-Irving
1997,159.1,08,Dallas-Plano-Irving
1997,161.0,09,Dallas-Plano-Irving
1997,159.4,10,Dallas-Plano-Irving
1997,159.7,11,Dallas-Plano-Irving
1997,159.9,12,Dallas-Plano-Irving
1998,156.6,01,Dallas-Plano-Irving
1998,158.3,02,Dallas-Plano-Irving
1998,158.7,03,Dallas-Plano-Irving
1998,159.8,04,Dallas-Plano-Irving
1998,160.0,05,Dallas-Plano-Irving
1998,160.0,06,Dallas-Plano-Irving
1998,160.2,07,Dallas-Plano-Irving
1998,161.0,08,Dallas-Plano-Irving
1998,162.0,09,Dallas-Plano-Irving
1998,160.6,10,Dallas-Plano-Irving
1998,161.7,11,Dallas-Plano-Irving
1998,162.0,12,Dallas-Plano-Irving
1999,158.9,01,Dallas-Plano-Irving
1999,160.1,02,Dallas-Plano-Irving
1999,160.5,03,Dallas-Plano-Irving
1999,160.2,04,Dallas-Plano-Irving
1999,160.3,05,Dallas-Plano-Irving
1999,160.1,06,Dallas-Plano-Irving
1999,161.4,07,Dallas-Plano-Irving
1999,162.7,08,Dallas-Plano-Irving
1999,164.1,09,Dallas-Plano-Irving
1999,164.3,10,Dallas-Plano-Irving
1999,164.5,11,Dallas-Plano-Irving
1999,164.9,12,Dallas-Plano-Irving
2000,161.5,01,Dallas-Plano-Irving
2000,162.6,02,Dallas-Plano-Irving
2000,164.0,03,Dallas-Plano-Irving
2000,163.9,04,Dallas-Plano-Irving
2000,164.8,05,Dallas-Plano-Irving
2000,164.6,06,Dallas-Plano-Irving
2000,165.7,07,Dallas-Plano-Irving
2000,166.4,08,Dallas-Plano-Irving
2000,168.5,09,Dallas-Plano-Irving
2000,167.7,10,Dallas-Plano-Irving
2000,167.8,11,Dallas-Plano-Irving
2000,168.1,12,Dallas-Plano-Irving
2001,167.6,01,Dallas-Plano-Irving
2001,169.7,02,Dallas-Plano-Irving
2001,170.5,03,Dallas-Plano-Irving
2001,171.4,04,Dallas-Plano-Irving
2001,172.6,05,Dallas-Plano-Irving
2001,174.1,06,Dallas-Plano-Irving
2001,174.4,07,Dallas-Plano-Irving
2001,175.1,08,Dallas-Plano-Irving
2001,176.0,09,Dallas-Plano-Irving
2001,175.8,10,Dallas-Plano-Irving
2001,176.2,11,Dallas-Plano-Irving
2001,176.5,12,Dallas-Plano-Irving
2002,175.5,01,Dallas-Plano-Irving
2002,177.4,02,Dallas-Plano-Irving
2002,177.8,03,Dallas-Plano-Irving
2002,179.0,04,Dallas-Plano-Irving
2002,180.0,05,Dallas-Plano-Irving
2002,179.0,06,Dallas-Plano-Irving
2002,178.8,07,Dallas-Plano-Irving
2002,180.2,08,Dallas-Plano-Irving
2002,181.4,09,Dallas-Plano-Irving
2002,181.3,10,Dallas-Plano-Irving
2002,182.3,11,Dallas-Plano-Irving
2002,182.7,12,Dallas-Plano-Irving
2003,182.8,01,Dallas-Plano-Irving
2003,184.0,02,Dallas-Plano-Irving
2003,184.6,03,Dallas-Plano-Irving
2003,184.9,04,Dallas-Plano-Irving
2003,185.2,05,Dallas-Plano-Irving
2003,184.9,06,Dallas-Plano-Irving
2003,186.3,07,Dallas-Plano-Irving
2003,186.8,08,Dallas-Plano-Irving
2003,187.3,09,Dallas-Plano-Irving
2003,188.5,10,Dallas-Plano-Irving
2003,188.6,11,Dallas-Plano-Irving
2003,187.8,12,Dallas-Plano-Irving
2004,184.2,01,Dallas-Plano-Irving
2004,186.1,02,Dallas-Plano-Irving
2004,186.9,03,Dallas-Plano-Irving
2004,189.1,04,Dallas-Plano-Irving
2004,189.3,05,Dallas-Plano-Irving
2004,188.1,06,Dallas-Plano-Irving
2004,190.4,07,Dallas-Plano-Irving
2004,191.0,08,Dallas-Plano-Irving
2004,191.9,09,Dallas-Plano-Irving
2004,194.3,10,Dallas-Plano-Irving
2004,195.1,11,Dallas-Plano-Irving
2004,195.7,12,Dallas-Plano-Irving
2005,191.5,01,Dallas-Plano-Irving
2005,193.4,02,Dallas-Plano-Irving
2005,194.0,03,Dallas-Plano-Irving
2005,196.6,04,Dallas-Plano-Irving
2005,196.6,05,Dallas-Plano-Irving
2005,195.5,06,Dallas-Plano-Irving
2005,198.8,07,Dallas-Plano-Irving
2005,198.8,08,Dallas-Plano-Irving
2005,200.1,09,Dallas-Plano-Irving
2005,202.2,10,Dallas-Plano-Irving
2005,202.3,11,Dallas-Plano-Irving
2005,202.3,12,Dallas-Plano-Irving
2006,200.6,01,Dallas-Plano-Irving
2006,202.3,02,Dallas-Plano-Irving
2006,202.3,03,Dallas-Plano-Irving
2006,204.9,04,Dallas-Plano-Irving
2006,205.0,05,Dallas-Plano-Irving
2006,206.5,06,Dallas-Plano-Irving
2006,206.7,07,Dallas-Plano-Irving
2006,209.6,08,Dallas-Plano-Irving
2006,211.0,09,Dallas-Plano-Irving
2006,212.0,10,Dallas-Plano-Irving
2006,212.7,11,Dallas-Plano-Irving
2006,214.3,12,Dallas-Plano-Irving
2007,210.4,01,Dallas-Plano-Irving
2007,213.8,02,Dallas-Plano-Irving
2007,216.3,03,Dallas-Plano-Irving
2007,217.5,04,Dallas-Plano-Irving
2007,218.5,05,Dallas-Plano-Irving
2007,218.6,06,Dallas-Plano-Irving
2007,218.9,07,Dallas-Plano-Irving
2007,220.6,08,Dallas-Plano-Irving
2007,221.5,09,Dallas-Plano-Irving
2007,222.9,10,Dallas-Plano-Irving
2007,223.9,11,Dallas-Plano-Irving
2007,224.4,12,Dallas-Plano-Irving
2008,222.2,01,Dallas-Plano-Irving
2008,225.3,02,Dallas-Plano-Irving
2008,225.8,03,Dallas-Plano-Irving
2008,225.8,04,Dallas-Plano-Irving
2008,227.9,05,Dallas-Plano-Irving
2008,226.6,06,Dallas-Plano-Irving
2008,228.0,07,Dallas-Plano-Irving
2008,229.0,08,Dallas-Plano-Irving
2008,229.8,09,Dallas-Plano-Irving
2008,230.8,10,Dallas-Plano-Irving
2008,232.0,11,Dallas-Plano-Irving
2008,233.4,12,Dallas-Plano-Irving
2009,230.6,01,Dallas-Plano-Irving
2009,232.7,02,Dallas-Plano-Irving
2009,234.8,03,Dallas-Plano-Irving
2009,236.4,04,Dallas-Plano-Irving
2009,237.6,05,Dallas-Plano-Irving
2009,237.9,06,Dallas-Plano-Irving
2009,239.4,07,Dallas-Plano-Irving
2009,240.5,08,Dallas-Plano-Irving
2009,241.9,09,Dallas-Plano-Irving
2009,244.7,10,Dallas-Plano-Irving
2009,245.1,11,Dallas-Plano-Irving
2009,246.2,12,Dallas-Plano-Irving
2010,241.0,01,Dallas-Plano-Irving
2010,243.4,02,Dallas-Plano-Irving
2010,246.0,03,Dallas-Plano-Irving
2010,248.1,04,Dallas-Plano-Irving
2010,249.1,05,Dallas-Plano-Irving
2010,249.1,06,Dallas-Plano-Irving
2010,248.6,07,Dallas-Plano-Irving
2010,250.1,08,Dallas-Plano-Irving
2010,250.3,09,Dallas-Plano-Irving
2010,252.6,10,Dallas-Plano-Irving
2010,252.7,11,Dallas-Plano-Irving
2010,253.8,12,Dallas-Plano-Irving
2011,249.9,01,Dallas-Plano-Irving
2011,250.9,02,Dallas-Plano-Irving
2011,253.7,03,Dallas-Plano-Irving
2011,255.4,04,Dallas-Plano-Irving
2011,256.4,05,Dallas-Plano-Irving
2011,256.5,06,Dallas-Plano-Irving
2011,257.2,07,Dallas-Plano-Irving
2011,258.3,08,Dallas-Plano-Irving
2011,260.0,09,Dallas-Plano-Irving
2011,260.0,10,Dallas-Plano-Irving
2011,260.3,11,Dallas-Plano-Irving
2011,261.7,12,Dallas-Plano-Irving
2012,257.6,01,Dallas-Plano-Irving
2012,260.3,02,Dallas-Plano-Irving
2012,261.9,03,Dallas-Plano-Irving
2012,262.2,04,Dallas-Plano-Irving
2012,262.2,05,Dallas-Plano-Irving
2012,261.5,06,Dallas-Plano-Irving
2012,260.4,07,Dallas-Plano-Irving
2012,262.0,08,Dallas-Plano-Irving
2012,262.9,09,Dallas-Plano-Irving
2012,263.1,10,Dallas-Plano-Irving
2012,263.6,11,Dallas-Plano-Irving
2012,264.4,12,Dallas-Plano-Irving
2013,259.3,01,Dallas-Plano-Irving
2013,262.5,02,Dallas-Plano-Irving
2013,263.5,03,Dallas-Plano-Irving
2013,265.4,04,Dallas-Plano-Irving
2013,266.5,05,Dallas-Plano-Irving
2013,265.6,06,Dallas-Plano-Irving
2013,264.7,07,Dallas-Plano-Irving
2013,267.6,08,Dallas-Plano-Irving
2013,269.6,09,Dallas-Plano-Irving
2013,270.6,10,Dallas-Plano-Irving
2013,272.3,11,Dallas-Plano-Irving
2013,272.8,12,Dallas-Plano-Irving
2014,269.9,01,Dallas-Plano-Irving
2014,273.0,02,Dallas-Plano-Irving
2014,274.4,03,Dallas-Plano-Irving
2014,275.1,04,Dallas-Plano-Irving
2014,276.6,05,Dallas-Plano-Irving
2014,276.2,06,Dallas-Plano-Irving
2014,275.4,07,Dallas-Plano-Irving
2014,278.6,08,Dallas-Plano-Irving
2014,280.0,09,Dallas-Plano-Irving
2014,282.2,10,Dallas-Plano-Irving
2014,283.8,11,Dallas-Plano-Irving
2014,285.1,12,Dallas-Plano-Irving
2015,279.7,01,Dallas-Plano-Irving
2015,282.5,02,Dallas-Plano-Irving
2015,283.3,03,Dallas-Plano-Irving
2015,286.1,04,Dallas-Plano-Irving
2015,288.6,05,Dallas-Plano-Irving
2015,288.1,06,Dallas-Plano-Irving
2015,288.0,07,Dallas-Plano-Irving
2015,290.6,08,Dallas-Plano-Irving
2015,290.8,09,Dallas-Plano-Irving
2015,293.4,10,Dallas-Plano-Irving
2015,295.0,11,Dallas-Plano-Irving
2015,296.0,12,Dallas-Plano-Irving
2016,292.7,01,Dallas-Plano-Irving
2016,295.8,02,Dallas-Plano-Irving
2016,296.5,03,Dallas-Plano-Irving
2016,297.1,04,Dallas-Plano-Irving
2016,298.5,05,Dallas-Plano-Irving
2016,296.9,06,Dallas-Plano-Irving
2016,296.7,07,Dallas-Plano-Irving
2016,299.5,08,Dallas-Plano-Irving
2016,301.6,09,Dallas-Plano-Irving
2016,303.0,10,Dallas-Plano-Irving
2016,303.5,11,Dallas-Plano-Irving
2016,303.8,12,Dallas-Plano-Irving
2017,302.0,01,Dallas-Plano-Irving
2017,305.6,02,Dallas-Plano-Irving
2017,306.6,03,Dallas-Plano-Irving
2017,307.4,04,Dallas-Plano-Irving
2017,308.3,05,Dallas-Plano-Irving
2017,307.7,06,Dallas-Plano-Irving
2017,304.1,07,Dallas-Plano-Irving
2017,307.0,08,Dallas-Plano-Irving
2017,308.6,09,Dallas-Plano-Irving
2017,309.7,10,Dallas-Plano-Irving
2017,310.4,11,Dallas-Plano-Irving
2017,311.4,12,Dallas-Plano-Irving
2018,308.1,01,Dallas-Plano-Irving
2018,311.0,02,Dallas-Plano-Irving
2018,311.6,03,Dallas-Plano-Irving
2018,311.2,04,Dallas-Plano-Irving
2018,312.6,05,Dallas-Plano-Irving
2018,312.1,06,Dallas-Plano-Irving
2018,311.9,07,Dallas-Plano-Irving
2018,315.0,08,Dallas-Plano-Irving
2018,315.6,09,Dallas-Plano-Irving
2018,317.4,10,Dallas-Plano-Irving
2018,318.0,11,Dallas-Plano-Irving
2018,319.0,12,Dallas-Plano-Irving
2019,314.8,01,Dallas-Plano-Irving
2019,318.6,02,Dallas-Plano-Irving
2019,319.0,03,Dallas-Plano-Irving
2019,320.2,04,Dallas-Plano-Irving
2019,322.0,05,Dallas-Plano-Irving
2019,320.3,06,Dallas-Plano-Irving
2019,319.4,07,Dallas-Plano-Irving
2019,322.8,08,Dallas-Plano-Irving
2019,323.0,09,Dallas-Plano-Irving
2019,325.7,10,Dallas-Plano-Irving
2019,326.6,11,Dallas-Plano-Irving
2019,326.5,12,Dallas-Plano-Irving
2020,323.3,01,Dallas-Plano-Irving
2020,326.6,02,Dallas-Plano-Irving
2020,325.5,03,Dallas-Plano-Irving
2020,285.5,04,Dallas-Plano-Irving
2020,298.0,05,Dallas-Plano-Irving
2020,303.1,06,Dallas-Plano-Irving
2020,303.5,07,Dallas-Plano-Irving
2020,306.6,08,Dallas-Plano-Irving
2020,308.5,09,Dallas-Plano-Irving
2020,313.9,10,Dallas-Plano-Irving
2020,315.5,11,Dallas-Plano-Irving
2020,316.2,12,Dallas-Plano-Irving
2021,313.2,01,Dallas-Plano-Irving
2021,313.5,02,Dallas-Plano-Irving
2021,315.2,03,Dallas-Plano-Irving
2021,318.3,04,Dallas-Plano-Irving
2021,318.6,05,Dallas-Plano-Irving
2021,317.7,06,Dallas-Plano-Irving
2021,318.9,07,Dallas-Plano-Irving
2021,320.0,08,Dallas-Plano-Irving
2021,318.3,09,Dallas-Plano-Irving
2021,324.6,10,Dallas-Plano-Irving
2021,328.2,11,Dallas-Plano-Irving
2021,326.5,12,Dallas-Plano-Irving
2022,323.4,01,Dallas-Plano-Irving
1990,15.6,01,ElPaso
1990,15.9,02,ElPaso
1990,16.0,03,ElPaso
1990,16.0,04,ElPaso
1990,16.1,05,ElPaso
1990,15.9,06,ElPaso
1990,16.2,07,ElPaso
1990,16.4,08,ElPaso
1990,16.4,09,ElPaso
1990,16.6,10,ElPaso
1990,16.7,11,ElPaso
1990,16.6,12,ElPaso
1991,17.0,01,ElPaso
1991,17.1,02,ElPaso
1991,17.2,03,ElPaso
1991,17.1,04,ElPaso
1991,17.2,05,ElPaso
1991,17.2,06,ElPaso
1991,17.2,07,ElPaso
1991,17.6,08,ElPaso
1991,17.6,09,ElPaso
1991,17.6,10,ElPaso
1991,17.8,11,ElPaso
1991,17.9,12,ElPaso
1992,17.6,01,ElPaso
1992,17.8,02,ElPaso
1992,17.7,03,ElPaso
1992,17.1,04,ElPaso
1992,17.0,05,ElPaso
1992,17.4,06,ElPaso
1992,17.3,07,ElPaso
1992,17.5,08,ElPaso
1992,17.6,09,ElPaso
1992,18.0,10,ElPaso
1992,17.8,11,ElPaso
1992,17.8,12,ElPaso
1993,18.1,01,ElPaso
1993,18.2,02,ElPaso
1993,18.3,03,ElPaso
1993,17.9,04,ElPaso
1993,18.0,05,ElPaso
1993,18.2,06,ElPaso
1993,18.4,07,ElPaso
1993,18.8,08,ElPaso
1993,18.9,09,ElPaso
1993,19.0,10,ElPaso
1993,18.9,11,ElPaso
1993,19.2,12,ElPaso
1994,19.1,01,ElPaso
1994,19.2,02,ElPaso
1994,19.6,03,ElPaso
1994,19.6,04,ElPaso
1994,20.0,05,ElPaso
1994,20.0,06,ElPaso
1994,20.6,07,ElPaso
1994,20.6,08,ElPaso
1994,21.0,09,ElPaso
1994,21.2,10,ElPaso
1994,21.3,11,ElPaso
1994,21.3,12,ElPaso
1995,20.7,01,ElPaso
1995,20.7,02,ElPaso
1995,20.9,03,ElPaso
1995,21.0,04,ElPaso
1995,21.2,05,ElPaso
1995,21.2,06,ElPaso
1995,21.2,07,ElPaso
1995,21.3,08,ElPaso
1995,21.5,09,ElPaso
1995,21.6,10,ElPaso
1995,21.5,11,ElPaso
1995,21.6,12,ElPaso
1996,21.4,01,ElPaso
1996,21.7,02,ElPaso
1996,21.8,03,ElPaso
1996,21.7,04,ElPaso
1996,21.8,05,ElPaso
1996,21.6,06,ElPaso
1996,21.3,07,ElPaso
1996,21.5,08,ElPaso
1996,21.5,09,ElPaso
1996,21.6,10,ElPaso
1996,21.7,11,ElPaso
1996,21.8,12,ElPaso
1997,22.1,01,ElPaso
1997,22.2,02,ElPaso
1997,22.4,03,ElPaso
1997,22.5,04,ElPaso
1997,22.6,05,ElPaso
1997,22.7,06,ElPaso
1997,22.7,07,ElPaso
1997,22.6,08,ElPaso
1997,23.0,09,ElPaso
1997,22.7,10,ElPaso
1997,22.8,11,ElPaso
1997,22.9,12,ElPaso
1998,22.6,01,ElPaso
1998,22.8,02,ElPaso
1998,22.8,03,ElPaso
1998,22.7,04,ElPaso
1998,22.9,05,ElPaso
1998,22.8,06,ElPaso
1998,23.1,07,ElPaso
1998,23.3,08,ElPaso
1998,23.3,09,ElPaso
1998,23.0,10,ElPaso
1998,23.3,11,ElPaso
1998,23.2,12,ElPaso
1999,23.1,01,ElPaso
1999,23.2,02,ElPaso
1999,23.3,03,ElPaso
1999,23.8,04,ElPaso
1999,23.9,05,ElPaso
1999,23.6,06,ElPaso
1999,23.5,07,ElPaso
1999,23.7,08,ElPaso
1999,23.8,09,ElPaso
1999,23.7,10,ElPaso
1999,23.8,11,ElPaso
1999,24.0,12,ElPaso
2000,23.6,01,ElPaso
2000,24.0,02,ElPaso
2000,24.0,03,ElPaso
2000,23.8,04,ElPaso
2000,24.0,05,ElPaso
2000,24.1,06,ElPaso
2000,24.4,07,ElPaso
2000,24.7,08,ElPaso
2000,25.1,09,ElPaso
2000,25.1,10,ElPaso
2000,25.3,11,ElPaso
2000,25.5,12,ElPaso
2001,25.1,01,ElPaso
2001,25.3,02,ElPaso
2001,25.6,03,ElPaso
2001,25.6,04,ElPaso
2001,25.8,05,ElPaso
2001,26.2,06,ElPaso
2001,26.1,07,ElPaso
2001,26.3,08,ElPaso
2001,26.5,09,ElPaso
2001,26.0,10,ElPaso
2001,26.2,11,ElPaso
2001,26.4,12,ElPaso
2002,26.3,01,ElPaso
2002,26.6,02,ElPaso
2002,26.8,03,ElPaso
2002,27.2,04,ElPaso
2002,27.6,05,ElPaso
2002,27.7,06,ElPaso
2002,28.1,07,ElPaso
2002,28.5,08,ElPaso
2002,28.5,09,ElPaso
2002,27.6,10,ElPaso
2002,27.8,11,ElPaso
2002,28.0,12,ElPaso
2003,27.7,01,ElPaso
2003,28.0,02,ElPaso
2003,28.3,03,ElPaso
2003,28.5,04,ElPaso
2003,28.6,05,ElPaso
2003,28.7,06,ElPaso
2003,28.7,07,ElPaso
2003,29.0,08,ElPaso
2003,29.2,09,ElPaso
2003,29.1,10,ElPaso
2003,29.2,11,ElPaso
2003,29.3,12,ElPaso
2004,28.8,01,ElPaso
2004,29.1,02,ElPaso
2004,29.4,03,ElPaso
2004,29.6,04,ElPaso
2004,29.9,05,ElPaso
2004,30.0,06,ElPaso
2004,30.4,07,ElPaso
2004,30.6,08,ElPaso
2004,31.0,09,ElPaso
2004,31.5,10,ElPaso
2004,31.7,11,ElPaso
2004,32.0,12,ElPaso
2005,31.8,01,ElPaso
2005,32.1,02,ElPaso
2005,32.3,03,ElPaso
2005,32.4,04,ElPaso
2005,32.5,05,ElPaso
2005,32.9,06,ElPaso
2005,33.0,07,ElPaso
2005,33.1,08,ElPaso
2005,33.2,09,ElPaso
2005,33.2,10,ElPaso
2005,33.3,11,ElPaso
2005,33.5,12,ElPaso
2006,33.3,01,ElPaso
2006,33.5,02,ElPaso
2006,33.6,03,ElPaso
2006,32.9,04,ElPaso
2006,32.4,05,ElPaso
2006,32.2,06,ElPaso
2006,32.0,07,ElPaso
2006,32.4,08,ElPaso
2006,32.0,09,ElPaso
2006,31.3,10,ElPaso
2006,31.5,11,ElPaso
2006,31.4,12,ElPaso
2007,31.0,01,ElPaso
2007,31.3,02,ElPaso
2007,31.5,03,ElPaso
2007,31.5,04,ElPaso
2007,31.8,05,ElPaso
2007,32.2,06,ElPaso
2007,32.1,07,ElPaso
2007,32.4,08,ElPaso
2007,32.3,09,ElPaso
2007,32.1,10,ElPaso
2007,32.3,11,ElPaso
2007,32.7,12,ElPaso
2008,32.3,01,ElPaso
2008,32.7,02,ElPaso
2008,32.9,03,ElPaso
2008,32.6,04,ElPaso
2008,32.9,05,ElPaso
2008,32.9,06,ElPaso
2008,32.7,07,ElPaso
2008,33.0,08,ElPaso
2008,33.1,09,ElPaso
2008,33.2,10,ElPaso
2008,33.5,11,ElPaso
2008,33.7,12,ElPaso
2009,33.5,01,ElPaso
2009,33.9,02,ElPaso
2009,34.0,03,ElPaso
2009,34.0,04,ElPaso
2009,34.2,05,ElPaso
2009,35.4,06,ElPaso
2009,36.0,07,ElPaso
2009,35.9,08,ElPaso
2009,35.2,09,ElPaso
2009,35.2,10,ElPaso
2009,35.2,11,ElPaso
2009,35.3,12,ElPaso
2010,35.2,01,ElPaso
2010,35.2,02,ElPaso
2010,35.7,03,ElPaso
2010,35.9,04,ElPaso
2010,36.1,05,ElPaso
2010,37.7,06,ElPaso
2010,35.8,07,ElPaso
2010,36.0,08,ElPaso
2010,36.2,09,ElPaso
2010,36.3,10,ElPaso
2010,36.4,11,ElPaso
2010,36.7,12,ElPaso
2011,36.6,01,ElPaso
2011,36.8,02,ElPaso
2011,36.9,03,ElPaso
2011,37.3,04,ElPaso
2011,37.4,05,ElPaso
2011,37.4,06,ElPaso
2011,37.5,07,ElPaso
2011,37.6,08,ElPaso
2011,37.8,09,ElPaso
2011,37.7,10,ElPaso
2011,37.8,11,ElPaso
2011,37.8,12,ElPaso
2012,37.5,01,ElPaso
2012,38.3,02,ElPaso
2012,38.6,03,ElPaso
2012,38.4,04,ElPaso
2012,38.5,05,ElPaso
2012,38.5,06,ElPaso
2012,38.3,07,ElPaso
2012,38.7,08,ElPaso
2012,38.8,09,ElPaso
2012,39.3,10,ElPaso
2012,39.4,11,ElPaso
2012,39.4,12,ElPaso
2013,38.6,01,ElPaso
2013,39.0,02,ElPaso
2013,39.1,03,ElPaso
2013,39.5,04,ElPaso
2013,39.6,05,ElPaso
2013,39.5,06,ElPaso
2013,39.8,07,ElPaso
2013,40.1,08,ElPaso
2013,40.3,09,ElPaso
2013,40.7,10,ElPaso
2013,40.7,11,ElPaso
2013,40.5,12,ElPaso
2014,40.3,01,ElPaso
2014,40.9,02,ElPaso
2014,40.9,03,ElPaso
2014,40.9,04,ElPaso
2014,41.1,05,ElPaso
2014,41.0,06,ElPaso
2014,41.0,07,ElPaso
2014,41.2,08,ElPaso
2014,41.1,09,ElPaso
2014,41.5,10,ElPaso
2014,41.8,11,ElPaso
